	etytr	indicator	alp	er-cv	leukocyty	hbver	alt	trombocyty	ast	weight	ssn	relationship	hematokrit	smoker	hemoglobin	erytrocyty	name
158	5.70605	1.00000	62.06845	21.65116	4.77369	7.16312	7.73592	6.47466	74.08482	185.65900	003-31-8227	single	6.96728	N	5.09657	5.04501	Noah Wilson
159	6.28726	1.00000	58.18327	72.21561	5.06812	4.92494	23.94856	9.77001	72.70150	93.04660	219-54-5223	single	5.69191	no	4.90286	8.14453	Karen Mckay
160	4.60668	1.00000	36.12776	59.64365	7.18358	6.48445	6.60689	6.62125	73.09766	78.17304	131-26-9523	divoced	4.81560	no	8.30195	5.18078	Harold Carter
161	4.26013	1.00000	12.24995	50.05885	3.41965	5.16653	19.45337	10.62501	69.68147	65.00429	112-12-6613	single	5.31795	Y	3.53882	8.06192	Cynthia Miller
162	5.95853	0.00000	24.66690	24.80090	3.70045	7.24276	4.87118	5.31964	70.19230	62.96809	387-54-6743	nop	4.40004	no	8.50970	4.39596	Thomas Leon
163	4.21404	1.00000	11.76489	39.13661	7.52278	7.42880	6.39804	6.15606	64.11240	93.51089	125-84-4503	divoced	6.03699	no	9.79364	5.47213	Jordan Barton
164	6.59263	1.00000	79.99066	53.07979	8.58529	5.19852	6.33669	7.30103	69.24203	69.88547	200-94-0881	married	7.70983	yes	6.77789	5.02324	Denise Dillon
165	5.77622	0.00000	55.57842	50.64555	4.50174	7.39519	6.26863	4.54272	69.04868	77.06334	722-82-4848	divoced	6.88322	no	7.82174	5.90657	Terrence Harris
166	6.34391	1.00000	25.30364	47.93396	6.35730	3.78443	10.86204	6.02894	71.39383	106.19953	684-45-8483	widowed	5.96949	N	8.30887	5.36670	Anthony Ferrell
167	5.06248	0.00000	52.81943	55.30317	3.66367	8.14735	2.09969	3.80075	70.14304	50.04261	424-02-5275	single	6.21025	no	7.79191	4.86732	Malik Sullivan
168	6.43735	1.00000	87.80328	35.66651	3.98340	6.64369	7.75015	6.41990	67.96238	67.67194	107-50-3852	married	5.08909	no	6.63962	6.07738	William Weeks
169	4.63853	1.00000	85.70563	41.75337	4.69027	4.99362	7.11855	5.54875	80.12821	147.83979	572-44-2781	widowed	7.04781	no	6.66808	6.03292	Crystal Ramos
170	4.75238	0.00000	64.49320	60.39927	2.40959	7.46891	8.00545	6.05325	53.46119	60.42366	522-26-4177	divoced	5.02915	no	7.72712	4.87395	Brian Baker
171	7.96153	1.00000	25.30670	42.43246	6.57879	5.10536	14.32425	6.09085	79.97216	79.90513	262-09-0638	divoced	5.89923	yes	8.71411	5.51484	Angelica Mooney
172	4.90320	0.00000	87.17804	51.70083	7.11459	4.31470	8.51878	7.31710	68.55567	53.76028	327-23-5174	separated	5.51685	yes	6.38245	5.63026	Joseph Wilson
173	6.46434	1.00000	90.99473	39.77468	6.95300	3.04214	6.76186	6.73133	89.07026	28.17607	577-89-5937	divoced	5.40114	Y	6.53594	6.67176	Michael Rivers
174	6.81643	0.00000	87.93965	38.75120	7.71619	5.16127	8.96819	7.85974	73.44275	52.06310	570-99-5407	single	6.13058	yes	6.10875	4.81100	Holly Anderson
175	6.17929	0.00000	30.14847	66.06953	3.59988	7.65936	9.92112	4.83627	62.13319	89.51218	149-92-8921	widowed	5.08311	yes	8.54690	5.69761	Jeffrey Bennett
176	5.77524	0.00000	80.22447	66.72329	4.10585	5.04013	8.55798	7.26247	68.78613	54.31448	158-95-9786	divoced	6.83352	Y	7.13229	6.07988	Rodney Clark
177	5.31934	1.00000	73.90500	40.37854	4.39746	6.66476	7.06435	7.02653	79.59626	92.88624	613-04-5407	married	7.29832	Y	5.39520	5.23409	Charlotte Miller
178	6.75323	1.00000	18.65780	60.09737	4.95103	7.35776	7.79809	7.08541	70.51070	49.52713	837-77-6510	nop	6.33027	no	3.70247	5.46928	Brittany Bartlett
179	5.93884	1.00000	53.93282	68.93871	4.84392	7.67217	7.50022	5.59983	94.42821	54.08612	032-53-0949	single	4.47383	yes	4.80253	4.49973	Richard Smith
180	5.89440	1.00000	24.77531	50.76269	6.51152	3.41622	9.85251	5.89052	71.31884	109.56394	700-73-0733	separated	5.84692	no	8.71708	4.86961	William Cooper
181	7.13594	1.00000	25.51936	42.27757	5.12065	10.36961	11.07898	1.98877	79.21223	40.91071	175-86-9111	divoced	5.48316	no	4.26985	7.25849	Megan Griffith
182	5.76999	0.00000	92.44437	59.25060	4.40916	3.31904	11.39116	7.96312	81.69684	73.65948	522-98-9015	nop	5.46816	no	6.28451	6.64849	Daniel Greer
183	4.91532	0.00000	27.39923	41.96204	3.93747	7.96374	5.15735	4.32073	75.66509	119.49212	258-36-2360	nop	6.31680	no	8.60501	4.86096	Zachary Holloway
184	5.88009	1.00000	53.80183	54.52926	4.57073	5.85902	7.14271	8.28217	66.54302	31.66109	691-03-4364	married	5.42519	yes	4.67009	5.07007	Anna Harris
185	4.70641	1.00000	34.82129	86.13197	5.88559	2.79722	8.07432	7.95593	64.57596	89.79719	040-79-8759	single	5.81959	Y	4.32603	6.45410	Elizabeth Allen
186	6.96050	0.00000	60.95401	71.96162	6.54433	3.98281	10.28361	7.66548	60.80803	54.22472	775-64-2473	divoced	4.98295	no	5.22927	7.19236	Jessica Campbell
187	6.37567	1.00000	10.88382	38.93090	4.76645	6.47095	8.70959	8.48144	66.83674	38.35174	056-01-2246	single	6.52646	N	3.37802	5.25676	Anthony Beck
188	5.62033	1.00000	66.17913	70.93482	6.07015	4.08213	6.92216	7.55426	84.44271	96.51542	209-04-2399	single	4.76604	Y	5.04325	4.60138	Joseph Garza
189	5.80788	0.00000	59.46906	38.59848	4.69600	7.48606	15.96329	4.27139	78.35643	93.17997	755-77-7354	single	6.51636	Y	7.55511	7.67785	Nicole Jenkins
190	5.79057	1.00000	89.92157	39.21482	6.91547	5.38251	6.31802	6.99078	82.21621	67.13988	333-65-1619	married	7.49269	yes	6.59197	5.25340	William Reynolds
191	5.89447	0.00000	24.69782	52.97404	4.80960	4.83040	7.27406	6.48231	68.09048	114.15809	426-29-4356	separated	4.97720	N	8.68332	5.26873	Steve White
192	6.51723	0.00000	75.65012	32.85518	4.96758	6.54669	11.01597	5.09897	73.84844	77.95659	240-89-1873	divoced	5.00651	no	7.07723	6.40766	Amanda Young
193	6.48577	1.00000	58.06902	62.18395	3.38839	8.53860	9.88559	4.86042	73.14628	126.94849	826-69-4893	divoced	4.62854	no	4.99476	5.45907	Ashley Aguilar
194	7.49044	1.00000	42.85129	36.57034	9.13948	6.68311	5.31823	9.17762	80.94288	33.03254	138-93-3895	divoced	7.06983	no	4.47017	6.18164	Kevin Jones
195	4.86938	1.00000	60.07129	64.27457	5.64829	4.67969	5.82867	6.43807	66.27966	52.57891	842-94-3980	widowed	6.91017	no	7.64145	3.59647	John Barnes
196	4.88455	1.00000	85.93576	69.27370	8.17735	4.82120	8.60574	7.74174	72.58114	44.97097	869-87-2052	married	5.95169	no	6.09443	5.45416	Patrick Robinson
197	5.07686	0.00000	84.97279	43.97857	3.98114	7.14523	7.49582	4.57366	74.14419	-5.83706	744-63-3326	married	3.98797	N	6.94458	6.50220	Lisa Santana
198	5.82964	1.00000	19.67130	44.14212	5.14753	7.98080	10.93822	6.22395	61.06495	82.39919	596-81-9578	separated	6.20873	Y	3.62311	6.35141	Christina Salas
199	4.03245	0.00000	71.82473	67.19432	2.81806	6.57339	10.24571	5.95396	62.85771	36.84093	715-79-2309	divoced	5.61923	yes	7.33096	6.71439	Christopher Anderson
200	3.70011	1.00000	39.85348	37.67310	6.71818	3.88311	6.08771	6.06282	76.56924	48.38202	602-25-2857	divoced	4.70831	no	8.37868	5.06088	Erin Mendoza
201	5.38496	1.00000	88.85489	62.33656	4.72220	1.55725	16.18312	6.38957	69.80734	55.65892	238-26-1595	married	4.93488	no	6.28053	8.02273	Kenneth Barnett
202	6.56121	1.00000	56.87420	40.83711	4.93384	4.27266	7.39758	10.83948	90.60643	93.18975	460-34-4112	divoced	4.28333	no	4.90039	2.61868	Alexis Davis
203	6.43036	1.00000	82.83630	54.34213	5.12022	2.10708	11.11509	6.15877	80.78889	75.38882	630-09-0276	divoced	6.65485	no	6.71385	6.82379	Kyle Ramirez
204	6.24899	0.00000	72.11897	64.63500	3.69623	8.02007	8.50930	3.63465	82.27052	43.01344	497-10-9575	widowed	6.49131	no	7.11490	6.13645	Lori Bush
205	7.52101	1.00000	83.55702	58.85947	3.95185	6.69418	12.29477	6.59323	84.65859	93.65627	299-85-2775	married	5.77821	no	6.22311	5.51718	Eric Francis
206	4.93353	1.00000	70.60420	30.23840	4.15727	7.54310	19.01948	5.81432	66.66921	105.16243	009-18-8881	married	4.94864	no	5.47694	7.74325	Wesley Wilson
207	6.00561	1.00000	10.74063	37.50138	3.94944	7.11227	6.53348	8.14061	76.82298	57.55227	332-70-1016	single	3.87896	Y	3.23245	4.67095	Shawna Hunt
208	5.24823	1.00000	24.92220	30.79911	3.93760	6.47111	33.04987	8.46589		36.74598	037-76-4977	divoced	5.31014	yes	4.14145	8.63207	Regina Franklin
209	5.09048	1.00000	39.67153	69.04848	4.23209	8.71548	15.60245	4.88582	68.52453	93.08238	491-22-0145	separated	6.50503	no	4.35452	7.07383	Sarah Lopez MD
210	6.14800	0.00000	75.40006	43.02798	6.16845	3.68138	7.37565	8.19657	69.94560	72.33034	463-41-4350	divoced	5.30618	Y	5.36732	5.66348	Robert Porter
211	6.16152	1.00000	38.44034	62.11541	5.45249	7.25859	3.67297	6.64047	75.63774	34.27509	874-30-9687	separated	5.45173	no	4.17000	4.70341	Gregory Walters
212	6.22916	1.00000	55.96362	36.92125	2.83841	7.35569	7.21234	6.89661	69.77164	69.59930	036-09-1716	nop	5.97198	no	4.78698	5.91394	Natalie Lopez
213	5.20644	1.00000	21.29303	67.47602	4.66277	7.64878	9.81283	6.97151	76.42568	101.90763	631-53-2584	married	5.75132	no	3.69608	6.71398	Steven Perez
214	7.56933	0.00000	47.42621	50.11830	4.51241	4.42379	9.22483	5.86391	63.01606	66.84182	362-88-9917	married	8.60137	yes	8.06428	5.88607	Melanie Martinez
215	5.17439	1.00000	90.32521	36.11238	3.78755	7.29587	6.36985	5.96808	73.73344	21.67008	107-92-6203	divoced	6.80786	Y		4.55832	Kristine Jackson
216	4.66749	0.00000	66.21399	56.42322	4.90026	2.66034	14.74394	7.04641	73.33415	87.45296	803-13-3969	nop	7.08456	N	7.48652	6.60005	Mr. Brady Flores Jr.
217	4.26846	1.00000	19.38583	45.15562	5.61336	7.91988	7.42320	5.80757	71.48890	108.50263	660-43-7686	separated	4.54877	yes	3.68425	5.41553	Linda Sanders
218	5.21715	1.00000	87.97091	32.46759	8.44263	5.39586	11.45818	7.67937	83.27873	42.08417	856-37-8355	married	6.92593	Y	6.79745	6.84209	Amber Olson
219	7.39163	1.00000	90.75299	44.12480	4.16253	7.70732	5.89840	4.92154	61.38761	7.31080	729-25-6316	divoced	5.75934	no	6.12816	6.08486	Adam Cunningham
220	5.99813	1.00000	17.10935	57.47874	5.79448	3.70180	9.90973	8.17868	76.79348	11.21999	087-17-7999	married	6.98831	no	3.72168	4.10044	Rebekah Adams
221	5.66012	0.00000	84.47707	55.90304	4.69277	5.36166	7.10998	6.19638	72.32455	77.24567	461-12-9616	nop	5.62148	Y	6.73582	6.01713	Christina Hatfield
222	5.85186	1.00000	12.78839	66.57511	4.18794	7.98595	9.68275	6.60319	72.10368	117.60435	578-84-1289	single	6.33919	no	3.43644	5.26189	Jessica Pace
223	5.76470	0.00000	87.98744	37.86338	4.32081	6.60833	10.89829	4.63596	58.25644	22.68534	069-67-3666	divoced	5.28216	no	6.08851	6.01809	Mrs. Stacy Collins
224	5.68469	1.00000	55.44534	66.33739	6.80617	4.22191	12.93729	8.00840	70.91729	81.02914	810-26-2410	single	3.95987	no	4.84117	6.41899	Alyssa Turner
225	8.48299	1.00000	77.18347	28.58466	5.74619	3.31874	8.55382	7.30502	76.66470	112.66678	315-01-9590	widowed	7.01140	no	5.37312	6.03539	Kenneth Knight
226	6.69916	1.00000	87.12152	68.67951	5.48740	3.73489	5.16227	7.34744	76.49030	117.48933	794-35-4052	widowed	7.17366	Y	5.68051	5.46095	Michael Neal
227	4.32967	0.00000	93.28375	38.43326	3.60865	5.29643	9.80896	6.51589	76.86459	35.84615	750-77-7097	divoced	5.22193	no	5.97648	6.51353	Nancy Good
228	7.37380	1.00000	76.89489	46.99717	5.63660	3.23842	13.98139	6.51448	87.05082	44.89318	632-18-1288	married	5.61673	N	7.00328	7.24773	Joseph Schultz
229	5.33242	0.00000	76.34729	86.17616	4.96184	4.94301	15.30826	7.41049	66.37806	12.38281	695-63-0153	divoced	6.03797	Y	6.79405	6.88339	Chad Burke
230	5.58002	0.00000	75.89236	39.47001	3.42401	2.35141	5.23177	8.86129	51.08871	92.87069	662-36-5593	married	6.47185	no	7.15632	4.58359	Kristin Ford
231	6.41896	0.00000	83.36366	58.96691	5.36772	4.12087	6.52158	7.47973	69.04376	53.29139	702-45-3675	divoced	6.29068	no	6.24121	5.24936	Anthony Harris
232	7.71797	1.00000	8.83654	27.17318	5.66866	8.03234	7.94323	6.21047	88.03638	18.73026	612-95-6302	nop	5.97935	no	2.80254	5.19396	Linda Perkins
233	5.39871	0.00000	66.75934	50.32626	5.48777	7.64696	27.43569	3.66953	78.63497	61.72736	186-53-1456	divoced	5.42004	no	7.42704	8.25325	Preston Harmon
234	5.04205	1.00000	44.38004	51.62874	6.49420	3.70086	3.93509	7.96080	78.14792	63.49512	805-89-0150	single	6.29827	no	4.62826	5.31314	Jacob Booker
235	5.91566	1.00000	37.41740	76.92921	3.87037		7.78144	7.96244	77.76334	63.03559	575-24-6470	widowed	5.09255	no	4.49819	5.94120	Larry Adkins
236	7.47696	1.00000	20.00253	74.97893	5.18927	5.88345	10.84086	8.84602	65.91643	27.37191	825-95-0665	married	4.12683	Y	3.74606	7.20078	Kathleen Pratt
237		0.00000	89.43286	65.09302	4.97208	5.48310	8.82340	5.93921	73.40310	0.88675	509-13-1867	divoced	5.96431	no	6.30580	6.41253	Tyler Palmer
238	6.23173	1.00000	37.99252	35.38098	4.98953	6.68348	8.58604	7.51366	83.55180	61.98378	106-03-7548	divoced	5.88517	no	4.36161	5.88895	Zachary Cruz
239	3.36024	1.00000	17.96530	45.10235	4.14878	7.20596	10.96363	7.53301	64.54678	107.92609	073-20-2250	married	6.29488	no	3.57788	5.63310	Jessica Hanson
240	7.07452	0.00000	77.21512	29.91815	3.77249	7.23446	12.24467	4.66332	74.43574	179.49790	755-42-6228	single	6.20137	no	7.22365	7.18478	Cristina Hancock
241	4.66180	1.00000	66.00989	49.79296	5.00509	8.25017	7.88373	7.18615	60.42749	49.07551	033-51-9095	nop	4.43979	Y	1.12561	5.13683	Kristy Kelly
242	5.88284	1.00000	94.04683	24.83712	7.83932	5.27495	23.70804	7.44496	62.86626	67.38423	427-23-2353	nop	6.42159	yes	6.21007	8.32847	Karen Peterson
243	6.37517	1.00000	79.42056	29.86498	4.46548	6.23262	7.93595	7.65765	75.54595	60.97448	477-26-6226	divoced	5.59359	yes	5.50423	5.25745	Michelle Johnson
244	6.57458	1.00000	17.07339	59.56477	4.60091	9.82075	6.15919	4.16438	59.34971	81.69605	704-59-3371	single	5.13160	no	2.91563	5.77433	Dr. Julie Owens
245	4.77873	1.00000	39.88321	45.93240	7.51364	5.80238	9.90966	5.45320	77.00204	97.85836	401-32-7166	widowed	5.43653	no	10.50414	6.80099	Kimberly Riley
246	6.06383	0.00000	58.84347	59.97836	3.70546	4.80957	5.80782	6.89771	77.17084	56.06831	292-20-9188	separated	5.84925	yes	7.70529	5.80608	David Maldonado
247	4.79234	1.00000	17.77904	56.46024	4.54360	6.04932	8.87663	9.40005	67.76418	55.45893	308-06-1480	divoced	5.79818	Y	2.89406	6.35066	Whitney Price
248	6.06945	0.00000	47.71882	56.01110	6.36682	8.53845	7.56864	2.47242	62.38925	75.65485	082-38-2242	single	4.50517	no	7.87912	5.46979	Daniel Davis
249	4.76166	0.00000	72.99025	61.36156	3.24170	3.32729	8.24997	8.00769	62.39248	72.63218	472-61-4527	divoced	5.40350	yes	7.27373	5.22093	Andrew Pierce
250	6.31956	1.00000	42.01479	74.03698	4.86739	5.84954	7.02425	8.77229	65.18094	62.95055	775-95-0292	divoced	5.84654	no	4.42638	6.54897	Miranda Chapman
251	4.71367	1.00000	10.78861	38.96679	6.21241	6.28799	8.48295	6.09263	68.49596	47.76702	670-07-0092	widowed	7.19559	no	9.30559	4.76522	Daniel Smith
252	4.36451	0.00000	74.57178	40.43276	6.79372	7.85067	18.30674	2.78172	73.35437	41.80026	514-57-3665	separated	3.79216	N	6.95468	8.20563	Eileen Evans
253	5.34907	1.00000	95.26281	46.38819	6.06674	7.19100	10.72777	5.56442	70.38522	81.80936	088-75-2918	single	4.75662	Y	6.00463	6.61738	Marcus Sanchez
254	6.30957	1.00000	37.90063	58.83639	7.27047	3.99394	7.62444	8.30508	72.10462	105.38943	281-03-2546	divoced	5.16379	no	4.20511	5.62189	John Gray
255	6.01646	1.00000	17.29018	63.18964	5.99265	5.19768	33.82743	5.66872	67.02421	122.36669	125-84-4503	separated	5.84301	no	9.17926	8.88238	Jordan Barton
256	5.88749	0.00000	22.82850	48.05162	5.30463	8.03705	72.24303	3.92485	80.19737	69.02760	450-34-9489	married	7.26025	no	8.71542	9.55999	Joel Underwood
257	6.46716	1.00000	83.81369	33.09300	3.88968	7.12649	11.16748	5.99401	73.78209	87.37706	006-80-5721	divoced	5.52901	no	6.02925	6.58946	Jill Kerr
258	6.00746	1.00000	25.45425	50.88682	5.28137	6.57037	4.77487	7.57188	71.78933	80.92610	701-04-8509	nop	5.84299	no	4.05028	5.47948	Stephanie Cook
259	6.18218	0.00000	89.46395	60.54526	5.11275	6.34538	25.59667	4.71913	78.68046	102.78181	300-38-1740	nop	6.48518	no	5.88532	8.43844	Jason Potter
260	7.55112	1.00000	50.14050	72.45112	4.97552	5.48151	9.51498	8.65252	66.69685	90.12098	862-28-4799	single	6.66543	yes	4.83106	5.28606	Kyle Tran
261	5.07160	1.00000	92.74265	50.04267	7.32251	4.20636	6.67945	7.35938	66.42962	72.37598	583-72-8571	widowed	4.79030	no	5.96132	4.60613	Thomas Morris
262	7.20141	1.00000	56.55092	48.84866	4.15673	7.41940	12.66689	6.71403	66.49066	53.76518	006-69-7044	divoced	6.40002	no	4.88486	6.32928	Brenda Gardner DDS
263	6.59621	1.00000	39.06258	42.37298	4.15407	5.61845	10.42200	9.40512	79.49587	78.05359	885-59-9963	nop	5.86507	no	4.40448	4.12968	Adam Vargas
264	5.13707	1.00000	24.83714	60.95894	3.96418	8.49609	15.19904	5.33457	79.91861	7.01230	065-93-2981	widowed	6.54039	no	3.72221	7.50173	Elizabeth Brown
265	5.58865	1.00000	66.48837	66.98017	5.40492	5.97938	11.00055	7.49585	72.78824	108.68964	286-63-9375	married	4.50832	Y	5.18938	3.83135	Mary Fitzgerald
266	5.60803	0.00000	51.67392	52.74234	4.56553	7.08947	6.85744	4.93362	61.06166	90.28929	738-60-1397	married	6.58298	Y	7.80228	5.70432	Andrea Herring
267	5.07224	1.00000	85.56233	40.85034	4.77519	5.86131	14.81846	8.02130	81.75873	53.26723	748-65-9461	married	6.10822	no	5.55860	7.17035	Ivan Jones
268	6.06493	1.00000	18.95998	45.64962	4.42180	8.15262	19.73258	6.68684	67.26764	63.59552	615-74-7817	separated	4.77403	no	3.08121	7.81760	Larry Johnson
269	7.45249	0.00000	80.72463	38.43044	3.90368	6.79280	10.42078	5.29593	76.17473	61.37185	523-73-1752	divoced	7.62110	Y	7.26650	6.11140	James Brown
270	6.39684	1.00000	77.92542	54.14045	4.67409	2.65943	6.56370	6.28067	75.57010	159.27414	692-16-7678	married	4.15946	no	7.26984	5.33289	Caitlin Soto
271	4.87867	1.00000	89.53691	39.29069	8.38820	6.06566	9.19625	8.15854	73.50253	74.88950	072-87-6497	married	5.57994	no	6.47965	5.79948	Ashley Owens
272	4.58161	1.00000	89.28859	31.83722	4.50333	4.98590	10.19889	8.96246	63.63563	112.48597	532-86-4988	widowed	3.98484	no	6.42594	6.78979	Jamie Perez
273	4.91634	1.00000	85.88922	52.02655	8.10802	3.92661	7.90623	7.42983	64.85744	65.61997	021-46-2578	married	6.82617	Y	6.25885	6.43796	Angelica Rodriguez
274	5.15418	1.00000	27.09625	35.80352	4.92352	8.38591	8.99391	3.46558	70.71562	110.28810	385-05-8095	divoced	5.88906	no	8.50594	5.41963	James Smith
275	8.39060	1.00000	14.78593	57.85562	6.50691	8.88780	13.41710	4.08277	65.93547	75.99387	581-55-3691	single	6.21971	no	3.53910	5.62217	Joshua Erickson
276	6.41089	0.00000	63.76855	74.55985	2.55084	7.49021	16.64242	4.37240	73.19695	101.16536	214-98-0898	married	4.27237	no	7.66296	7.74018	Lindsey Ward
277	6.63675	0.00000	81.78584	40.53682	4.69956	4.75377	8.67640	6.14196	77.05472	46.81005	672-77-3619	nop	5.08929	no	6.26933	6.40297	Meghan Evans
278	5.54616	1.00000	0.00000	28.22751	5.22633	6.75790	5.96421	8.22166	80.45502	53.46899	719-39-5054	divoced	5.87255	no	3.29606	5.83738	Terry Ramirez
279	4.34263	0.00000	45.35326	40.18532	5.87002	5.32419	8.46035	4.39529	82.91152	81.79681	127-41-0564	single	6.60693	no	7.93000	6.82996	Stephanie Stark
280	4.66539	0.00000	66.95443	46.05947	4.76597	8.15657	6.38367	3.14114	71.12787	54.66615	436-45-5090	divoced	4.91988	no	7.31897	5.76894	Megan Cook
281	5.82416	1.00000	86.20246	57.07140	5.08978	8.21715	26.98568	3.78701	65.62084	30.10107	315-27-2720	single	6.79396	no	5.88430	8.43260	Robin Barrera
282	8.52155	0.00000	80.77737	45.31412	2.87595	6.39031	7.81826	5.90104	81.47195	102.76839	607-65-9526	married	6.25389	no	6.86157	6.60385	Paul Proctor
283	5.99317	1.00000	21.54423	65.21839	8.39715	6.84075	6.32563	6.86134	69.90195	43.92233	207-49-3823	divoced	6.96727	N	8.50686	5.99523	Russell Green
284	5.49555	1.00000	22.09384	54.09845	6.22962	2.57337	8.50686	8.79975	76.03622	67.29734	267-90-0867	divoced	5.21231	yes	2.49078	4.81477	Joshua Eaton
285	6.50281	1.00000	28.00618	65.67455	4.81881	7.97930	9.78391	5.59402	73.97784	77.55695	397-52-2791	widowed	6.40244	no	4.15737	6.25058	Chase Cooke
286	7.56267	0.00000	47.04681	29.48765	4.68386	4.41685	9.15549	5.99448	72.17193	95.46911	712-82-1789	divoced	6.76161	no	7.95563	4.89581	Jennifer Hines
287	5.44110	0.00000	89.36478	29.59841	4.86885	6.34131	6.65408	4.88539	63.36246	18.92439	371-77-9566	divoced	5.42609	no	6.02041	5.73660	Ian Shea
288	3.84541	1.00000	68.93508	44.48939	4.46666	6.40925	7.72260	7.55816	70.64528	45.09597	142-31-0499	separated	5.85518	yes	5.12121	4.77971	Matthew Bailey
289	5.97285	0.00000	82.55590	53.70948	4.34972	4.83561	11.33418	7.30924	66.15803	89.56888	600-46-6213	married	5.06213	yes	6.88666	6.19642	Andrew Graves
290	5.18012	0.00000	28.10986	35.75680	4.82213	7.70831	9.41065	4.24270	75.91491	53.27672	540-69-5287	single	5.24231	Y	8.36582	6.79239	Alyssa Ruiz
291	6.81759	1.00000	71.63875	40.64758	7.00521	4.75444	6.48122	7.89696	63.82948	57.82979	862-58-7592	widowed	6.35039	no	5.31337	5.79867	Robert Cervantes
292	4.93623	0.00000	66.76802	28.58391	3.01539	7.47095	2.49680	4.76907	73.91548	12.77392	532-19-5767	nop	6.11262	no	7.50449	4.74884	Gary Lara
293	7.53770	0.00000	45.04724	49.83411	6.22242	6.50976	8.57612	3.40301	70.72575	101.53152	035-38-9542	married	4.99742	no	4.44040	6.10259	Stephanie Shannon
294	6.05918	1.00000	18.24712	64.54682	5.87039	8.76323	10.19091	4.36386	74.13097	73.23352	579-82-2229	nop	4.83206	no	3.70098	6.49704	Daniel Rodriguez
295	5.55172	1.00000	87.68184	48.34528	5.96151	6.09142	6.27656	7.05384	84.53001	64.31563	389-07-6807	separated	4.46415	yes	6.00849	4.81791	Autumn Kirby
296	5.76716	1.00000	86.08285	31.01941	5.68088	2.65930	8.87195	6.87885	78.48340	73.16687	286-78-0920	divoced	7.39577	no	6.06998	5.37546	Harry Hood
297	5.80568	1.00000	52.36576	63.58388	4.33191	7.96057	9.63655	5.24360	76.38647	58.47706	751-08-3203	divoced	4.27917	no	4.65140	4.84718	Charles Trevino
298	6.01177	1.00000	49.85686	57.76449	5.04945	6.77112	8.41522	7.20704	69.97401	102.84650	365-76-4895	divoced	7.06128	no	4.69873	6.50457	Austin Walker
299	6.32732	1.00000	68.79338	37.37001	6.09932	4.83156	6.41189	6.60147	76.48853	133.90182	556-03-8574	single	5.26982	no	7.30894	5.17371	Erika Mack
300	5.38000	1.00000	19.60399	39.58421	4.92509	9.80417	7.19390	3.32035	82.73711	88.66535	362-63-6079	single	4.31788	no	3.54850	4.43449	Monica Hansen
301	7.13893	0.00000	27.30658	85.51019	5.51607	8.46160	9.40416	3.06931	78.36244	96.25716	704-85-0553	divoced	5.23895	no	8.35636	4.90716	Stephanie Willis
