ssn,etytr,indicator,alp,er-cv,leukocyty,hbver,alt,trombocyty,ast,weight,hematokrit,smoker,hemoglobin,erytrocyty,blood_group,sex,race,age
744-63-3326,5.07686,0.0,84.97279,43.97857,3.98114,7.14523,7.49582,4.57366,74.14419,-5.83706,3.98797,0,6.94458,6.5022,4,1,0,60
596-81-9578,5.82964,1.0,19.6713,44.14212,5.14753,7.9808,10.93822,6.22395,61.06495,82.39919,6.20873,1,3.62311,6.35141,0,1,0,57
715-79-2309,4.03245,0.0,71.82473,67.19432,2.81806,6.57339,10.24571,5.95396,62.85771,36.84093,5.61923,0,7.33096,6.71439,2,0,0,4
602-25-2857,3.70011,1.0,39.85348,37.6731,6.71818,3.88311,6.08771,6.06282,76.56924,48.38202,4.70831,0,8.37868,5.06088,5,1,4,96
238-26-1595,5.38496,1.0,88.85489,62.33656,4.7222,1.55725,16.18312,6.38957,69.80734,55.65892,4.93488,0,6.28053,8.02273,0,0,1,30
497-10-9575,6.24899,0.0,72.11897,64.635,3.69623,8.02007,8.5093,3.63465,82.27052,43.01344,6.49131,0,7.1149,6.13645,1,1,1,91
299-85-2775,7.52101,1.0,83.55702,58.85947,3.95185,6.69418,12.29477,6.59323,84.65859,93.65627,5.77821,0,6.22311,5.51718,7,0,1,13
009-18-8881,4.93353,1.0,70.6042,30.2384,4.15727,7.5431,19.01948,5.81432,66.66921,105.16243,4.94864,0,5.47694,7.74325,0,0,2,35
332-70-1016,6.00561,1.0,10.74063,37.50138,3.94944,7.11227,6.53348,8.14061,76.82298,57.55227,3.87896,1,3.23245,4.67095,5,1,1,35
874-30-9687,6.16152,1.0,38.44034,62.11541,5.45249,7.25859,3.67297,6.64047,75.63774,34.27509,5.45173,0,4.17,4.70341,6,0,1,38
036-09-1716,6.22916,1.0,55.96362,36.92125,2.83841,7.35569,7.21234,6.89661,69.77164,69.5993,5.97198,0,4.78698,5.91394,4,1,0,72
631-53-2584,5.20644,1.0,21.29303,67.47602,4.66277,7.64878,9.81283,6.97151,76.42568,101.90763,5.75132,0,3.69608,6.71398,5,0,0,104
107-92-6203,5.17439,1.0,90.32521,36.11238,3.78755,7.29587,6.36985,5.96808,73.73344,21.67008,6.80786,1,,4.55832,5,1,0,113
803-13-3969,4.66749,0.0,66.21399,56.42322,4.90026,2.66034,14.74394,7.04641,73.33415,87.45296,7.08456,0,7.48652,6.60005,6,0,1,70
660-43-7686,4.26846,1.0,19.38583,45.15562,5.61336,7.91988,7.4232,5.80757,71.4889,108.50263,4.54877,0,3.68425,5.41553,5,1,0,23
856-37-8355,5.21715,1.0,87.97091,32.46759,8.44263,5.39586,11.45818,7.67937,83.27873,42.08417,6.92593,1,6.79745,6.84209,1,1,3,80
729-25-6316,7.39163,1.0,90.75299,44.1248,4.16253,7.70732,5.8984,4.92154,61.38761,7.3108,5.75934,0,6.12816,6.08486,0,0,1,95
087-17-7999,5.99813,1.0,17.10935,57.47874,5.79448,3.7018,9.90973,8.17868,76.79348,11.21999,6.98831,0,3.72168,4.10044,2,1,1,39
461-12-9616,5.66012,0.0,84.47707,55.90304,4.69277,5.36166,7.10998,6.19638,72.32455,77.24567,5.62148,1,6.73582,6.01713,0,1,0,111
578-84-1289,5.85186,1.0,12.78839,66.57511,4.18794,7.98595,9.68275,6.60319,72.10368,117.60435,6.33919,0,3.43644,5.26189,5,1,0,49
810-26-2410,5.68469,1.0,55.44534,66.33739,6.80617,4.22191,12.93729,8.0084,70.91729,81.02914,3.95987,0,4.84117,6.41899,0,1,0,109
315-01-9590,8.48299,1.0,77.18347,28.58466,5.74619,3.31874,8.55382,7.30502,76.6647,112.66678,7.0114,0,5.37312,6.03539,5,0,0,43
794-35-4052,6.69916,1.0,87.12152,68.67951,5.4874,3.73489,5.16227,7.34744,76.4903,117.48933,7.17366,1,5.68051,5.46095,4,0,0,6
750-77-7097,4.32967,0.0,93.28375,38.43326,3.60865,5.29643,9.80896,6.51589,76.86459,35.84615,5.22193,0,5.97648,6.51353,5,1,0,104
632-18-1288,7.3738,1.0,76.89489,46.99717,5.6366,3.23842,13.98139,6.51448,87.05082,44.89318,5.61673,0,7.00328,7.24773,4,0,1,92
695-63-0153,5.33242,0.0,76.34729,86.17616,4.96184,4.94301,15.30826,7.41049,66.37806,12.38281,6.03797,1,6.79405,6.88339,3,0,0,64
662-36-5593,5.58002,0.0,75.89236,39.47001,3.42401,2.35141,5.23177,8.86129,51.08871,92.87069,6.47185,0,7.15632,4.58359,1,1,1,53
702-45-3675,6.41896,0.0,83.36366,58.96691,5.36772,4.12087,6.52158,7.47973,69.04376,53.29139,6.29068,0,6.24121,5.24936,1,0,4,64
612-95-6302,7.71797,1.0,8.83654,27.17318,5.66866,8.03234,7.94323,6.21047,88.03638,18.73026,5.97935,0,2.80254,5.19396,2,1,0,5
805-89-0150,5.04205,1.0,44.38004,51.62874,6.4942,3.70086,3.93509,7.9608,78.14792,63.49512,6.29827,0,4.62826,5.31314,3,0,1,37
575-24-6470,5.91566,1.0,37.4174,76.92921,3.87037,,7.78144,7.96244,77.76334,63.03559,5.09255,0,4.49819,5.9412,0,0,0,13
825-95-0665,7.47696,1.0,20.00253,74.97893,5.18927,5.88345,10.84086,8.84602,65.91643,27.37191,4.12683,1,3.74606,7.20078,6,1,0,107
509-13-1867,,0.0,89.43286,65.09302,4.97208,5.4831,8.8234,5.93921,73.4031,0.88675,5.96431,0,6.3058,6.41253,2,0,0,110
106-03-7548,6.23173,1.0,37.99252,35.38098,4.98953,6.68348,8.58604,7.51366,83.5518,61.98378,5.88517,0,4.36161,5.88895,3,0,1,18
073-20-2250,3.36024,1.0,17.9653,45.10235,4.14878,7.20596,10.96363,7.53301,64.54678,107.92609,6.29488,0,3.57788,5.6331,2,1,0,63
427-23-2353,5.88284,1.0,94.04683,24.83712,7.83932,5.27495,23.70804,7.44496,62.86626,67.38423,6.42159,0,6.21007,8.32847,1,1,1,69
704-59-3371,6.57458,1.0,17.07339,59.56477,4.60091,9.82075,6.15919,4.16438,59.34971,81.69605,5.1316,0,2.91563,5.77433,2,1,1,107
401-32-7166,4.77873,1.0,39.88321,45.9324,7.51364,5.80238,9.90966,5.4532,77.00204,97.85836,5.43653,0,10.50414,6.80099,1,1,4,26
308-06-1480,4.79234,1.0,17.77904,56.46024,4.5436,6.04932,8.87663,9.40005,67.76418,55.45893,5.79818,1,2.89406,6.35066,2,1,0,112
082-38-2242,6.06945,0.0,47.71882,56.0111,6.36682,8.53845,7.56864,2.47242,62.38925,75.65485,4.50517,0,7.87912,5.46979,2,0,3,93
472-61-4527,4.76166,0.0,72.99025,61.36156,3.2417,3.32729,8.24997,8.00769,62.39248,72.63218,5.4035,0,7.27373,5.22093,6,0,0,48
775-95-0292,6.31956,1.0,42.01479,74.03698,4.86739,5.84954,7.02425,8.77229,65.18094,62.95055,5.84654,0,4.42638,6.54897,6,1,0,80
670-07-0092,4.71367,1.0,10.78861,38.96679,6.21241,6.28799,8.48295,6.09263,68.49596,47.76702,7.19559,0,9.30559,4.76522,3,0,4,45
514-57-3665,4.36451,0.0,74.57178,40.43276,6.79372,7.85067,18.30674,2.78172,73.35437,41.80026,3.79216,0,6.95468,8.20563,0,1,0,9
088-75-2918,5.34907,1.0,95.26281,46.38819,6.06674,7.191,10.72777,5.56442,70.38522,81.80936,4.75662,1,6.00463,6.61738,0,0,1,40
281-03-2546,6.30957,1.0,37.90063,58.83639,7.27047,3.99394,7.62444,8.30508,72.10462,105.38943,5.16379,0,4.20511,5.62189,2,0,1,67
006-80-5721,6.46716,1.0,83.81369,33.093,3.88968,7.12649,11.16748,5.99401,73.78209,87.37706,5.52901,0,6.02925,6.58946,4,1,1,20
701-04-8509,6.00746,1.0,25.45425,50.88682,5.28137,6.57037,4.77487,7.57188,71.78933,80.9261,5.84299,0,4.05028,5.47948,1,1,0,38
300-38-1740,6.18218,0.0,89.46395,60.54526,5.11275,6.34538,25.59667,4.71913,78.68046,102.78181,6.48518,0,5.88532,8.43844,1,0,0,10
862-28-4799,7.55112,1.0,50.1405,72.45112,4.97552,5.48151,9.51498,8.65252,66.69685,90.12098,6.66543,0,4.83106,5.28606,6,0,0,7
583-72-8571,5.0716,1.0,92.74265,50.04267,7.32251,4.20636,6.67945,7.35938,66.42962,72.37598,4.7903,0,5.96132,4.60613,4,0,1,9
006-69-7044,7.20141,1.0,56.55092,48.84866,4.15673,7.4194,12.66689,6.71403,66.49066,53.76518,6.40002,0,4.88486,6.32928,0,1,1,84
885-59-9963,6.59621,1.0,39.06258,42.37298,4.15407,5.61845,10.422,9.40512,79.49587,78.05359,5.86507,0,4.40448,4.12968,1,0,1,37
065-93-2981,5.13707,1.0,24.83714,60.95894,3.96418,8.49609,15.19904,5.33457,79.91861,7.0123,6.54039,0,3.72221,7.50173,7,1,0,31
286-63-9375,5.58865,1.0,66.48837,66.98017,5.40492,5.97938,11.00055,7.49585,72.78824,108.68964,4.50832,1,5.18938,3.83135,6,1,0,96
738-60-1397,5.60803,0.0,51.67392,52.74234,4.56553,7.08947,6.85744,4.93362,61.06166,90.28929,6.58298,1,7.80228,5.70432,2,1,0,1
748-65-9461,5.07224,1.0,85.56233,40.85034,4.77519,5.86131,14.81846,8.0213,81.75873,53.26723,6.10822,0,5.5586,7.17035,3,0,1,10
615-74-7817,6.06493,1.0,18.95998,45.64962,4.4218,8.15262,19.73258,6.68684,67.26764,63.59552,4.77403,0,3.08121,7.8176,2,0,0,103
523-73-1752,7.45249,0.0,80.72463,38.43044,3.90368,6.7928,10.42078,5.29593,76.17473,61.37185,7.6211,1,7.2665,6.1114,5,0,3,25
692-16-7678,6.39684,1.0,77.92542,54.14045,4.67409,2.65943,6.5637,6.28067,75.5701,159.27414,4.15946,0,7.26984,5.33289,0,1,3,44
072-87-6497,4.87867,1.0,89.53691,39.29069,8.3882,6.06566,9.19625,8.15854,73.50253,74.8895,5.57994,0,6.47965,5.79948,0,1,0,58
532-86-4988,4.58161,1.0,89.28859,31.83722,4.50333,4.9859,10.19889,8.96246,63.63563,112.48597,3.98484,0,6.42594,6.78979,7,1,0,75
021-46-2578,4.91634,1.0,85.88922,52.02655,8.10802,3.92661,7.90623,7.42983,64.85744,65.61997,6.82617,1,6.25885,6.43796,0,1,1,50
385-05-8095,5.15418,1.0,27.09625,35.80352,4.92352,8.38591,8.99391,3.46558,70.71562,110.2881,5.88906,0,8.50594,5.41963,5,0,1,17
581-55-3691,8.3906,1.0,14.78593,57.85562,6.50691,8.8878,13.4171,4.08277,65.93547,75.99387,6.21971,0,3.5391,5.62217,5,0,0,58
214-98-0898,6.41089,0.0,63.76855,74.55985,2.55084,7.49021,16.64242,4.3724,73.19695,101.16536,4.27237,0,7.66296,7.74018,3,1,0,78
672-77-3619,6.63675,0.0,81.78584,40.53682,4.69956,4.75377,8.6764,6.14196,77.05472,46.81005,5.08929,0,6.26933,6.40297,2,1,2,97
719-39-5054,5.54616,1.0,0.0,28.22751,5.22633,6.7579,5.96421,8.22166,80.45502,53.46899,5.87255,0,3.29606,5.83738,6,1,1,66
127-41-0564,4.34263,0.0,45.35326,40.18532,5.87002,5.32419,8.46035,4.39529,82.91152,81.79681,6.60693,0,7.93,6.82996,3,1,0,9
436-45-5090,4.66539,0.0,66.95443,46.05947,4.76597,8.15657,6.38367,3.14114,71.12787,54.66615,4.91988,0,7.31897,5.76894,4,1,3,91
315-27-2720,5.82416,1.0,86.20246,57.0714,5.08978,8.21715,26.98568,3.78701,65.62084,30.10107,6.79396,0,5.8843,8.4326,1,1,0,106
207-49-3823,5.99317,1.0,21.54423,65.21839,8.39715,6.84075,6.32563,6.86134,69.90195,43.92233,6.96727,0,8.50686,5.99523,4,0,0,17
267-90-0867,5.49555,1.0,22.09384,54.09845,6.22962,2.57337,8.50686,8.79975,76.03622,67.29734,5.21231,0,2.49078,4.81477,2,0,3,103
397-52-2791,6.50281,1.0,28.00618,65.67455,4.81881,7.9793,9.78391,5.59402,73.97784,77.55695,6.40244,0,4.15737,6.25058,6,0,3,36
712-82-1789,7.56267,0.0,47.04681,29.48765,4.68386,4.41685,9.15549,5.99448,72.17193,95.46911,6.76161,0,7.95563,4.89581,4,1,3,50
371-77-9566,5.4411,0.0,89.36478,29.59841,4.86885,6.34131,6.65408,4.88539,63.36246,18.92439,5.42609,0,6.02041,5.7366,1,0,0,114
142-31-0499,3.84541,1.0,68.93508,44.48939,4.46666,6.40925,7.7226,7.55816,70.64528,45.09597,5.85518,0,5.12121,4.77971,2,0,0,18
540-69-5287,5.18012,0.0,28.10986,35.7568,4.82213,7.70831,9.41065,4.2427,75.91491,53.27672,5.24231,1,8.36582,6.79239,3,1,0,2
862-58-7592,6.81759,1.0,71.63875,40.64758,7.00521,4.75444,6.48122,7.89696,63.82948,57.82979,6.35039,0,5.31337,5.79867,0,0,1,69
389-07-6807,5.55172,1.0,87.68184,48.34528,5.96151,6.09142,6.27656,7.05384,84.53001,64.31563,4.46415,0,6.00849,4.81791,3,1,0,24
286-78-0920,5.76716,1.0,86.08285,31.01941,5.68088,2.6593,8.87195,6.87885,78.4834,73.16687,7.39577,0,6.06998,5.37546,1,0,0,71
751-08-3203,5.80568,1.0,52.36576,63.58388,4.33191,7.96057,9.63655,5.2436,76.38647,58.47706,4.27917,0,4.6514,4.84718,2,0,4,52
365-76-4895,6.01177,1.0,49.85686,57.76449,5.04945,6.77112,8.41522,7.20704,69.97401,102.8465,7.06128,0,4.69873,6.50457,1,0,0,51
556-03-8574,6.32732,1.0,68.79338,37.37001,6.09932,4.83156,6.41189,6.60147,76.48853,133.90182,5.26982,0,7.30894,5.17371,4,1,1,48
362-63-6079,5.38,1.0,19.60399,39.58421,4.92509,9.80417,7.1939,3.32035,82.73711,88.66535,4.31788,0,3.5485,4.43449,4,1,3,28
704-85-0553,7.13893,0.0,27.30658,85.51019,5.51607,8.4616,9.40416,3.06931,78.36244,96.25716,5.23895,0,8.35636,4.90716,1,1,0,42
088-22-4890,5.77248,0.0,42.54286,45.85171,4.80445,5.22511,7.64003,6.42744,61.58278,51.62101,5.56421,0,8.09777,6.35079,1,0,0,27
846-83-5719,6.10125,1.0,53.62999,59.38863,4.38057,7.10278,8.36387,6.96769,72.6491,104.72525,5.54696,0,4.79289,6.15412,7,0,1,40
140-04-7043,5.39562,1.0,70.55005,35.19694,6.74518,5.45812,3.32741,6.7726,69.9292,84.37754,5.08754,0,7.43157,5.68209,0,1,0,42
099-03-9185,6.49069,1.0,85.1955,65.28915,5.89833,3.16981,7.23786,6.73482,76.94795,76.09979,5.5374,0,6.60876,5.33765,2,0,4,2
265-02-9060,5.20241,1.0,67.90738,36.61458,8.63339,5.57009,9.85995,7.25105,79.53237,21.70934,5.11764,0,7.29704,5.6893,7,0,0,36
339-11-8071,6.22227,1.0,57.7853,42.34796,7.0292,5.60259,11.89772,6.89418,63.07952,89.52152,8.01646,0,7.61525,6.02437,5,1,0,76
130-11-0812,5.37953,1.0,27.95616,53.24983,6.16453,8.68207,7.88915,4.28385,71.33859,90.76577,5.99881,0,4.02557,4.41697,1,0,0,50
337-69-5784,4.74806,1.0,19.22973,63.11402,7.86984,4.82808,9.91872,6.27931,68.25442,78.90147,4.97809,0,8.72552,6.8967,0,1,3,94
074-82-5877,5.7668,0.0,85.24179,37.50268,5.72694,4.45423,9.67753,6.95357,66.26722,50.02917,5.35178,0,6.84781,6.63069,3,0,0,90
072-87-6497,8.04272,0.0,59.77009,45.82895,4.79835,7.6647,1.82222,4.03722,65.30764,19.61287,4.35909,0,7.66681,4.32688,0,1,0,58
215-58-1594,6.24909,0.0,30.02856,59.44654,3.9877,7.38202,9.13258,4.95154,69.27169,61.5686,5.82218,0,8.29901,5.59604,4,1,0,6
738-97-0854,5.16933,0.0,91.59328,48.93272,4.25009,5.54517,8.37186,6.34735,79.79982,64.14709,4.00919,1,6.45045,5.56492,1,0,0,7
349-36-7076,6.68679,1.0,41.12953,54.0632,6.57065,4.07236,5.40848,8.39887,86.62434,28.83727,4.61206,0,4.4796,5.3678,7,0,0,100
586-16-7917,5.93335,0.0,35.17937,50.90511,4.53538,4.84226,9.27378,6.05191,74.89938,126.63671,7.52021,1,4.29951,7.01037,7,0,1,104
896-34-2905,7.10939,1.0,65.07649,60.79961,9.45269,5.85804,5.8463,8.45319,70.03521,144.35661,7.32848,0,4.96459,5.02801,0,1,1,96
020-39-5319,4.41519,1.0,90.78253,65.1797,7.19143,4.69279,7.79782,7.20562,74.42772,91.69432,7.46406,0,6.39069,6.42727,0,1,2,54
750-77-7097,6.48897,0.0,73.03329,82.89109,6.01476,7.46978,9.47238,3.57225,72.97079,53.72381,5.96956,0,7.06108,5.47062,5,1,0,104
174-73-9038,3.53323,0.0,24.65321,44.36695,2.7899,6.10179,7.51722,7.14286,67.8072,85.92795,6.69746,0,8.32535,5.24182,4,0,1,17
732-47-1526,5.47096,0.0,61.26746,59.82266,4.23909,4.07758,8.89989,7.35185,84.78143,29.12029,6.18519,1,7.43105,5.54709,0,1,0,28
494-62-2369,4.77047,0.0,18.95425,52.24985,1.34327,5.60474,9.37116,5.13382,63.86752,61.51259,6.68385,0,9.37253,4.12234,0,1,1,110
491-88-7349,7.00234,0.0,91.59413,39.08205,4.53588,5.56137,5.32615,6.03851,67.86634,89.22289,5.95859,0,6.59385,4.74809,5,1,1,72
118-15-0017,5.64251,1.0,6.05545,32.14528,5.77594,2.12473,8.83166,8.56646,74.39433,49.16905,5.49202,0,3.36414,5.36555,0,1,0,2
429-23-8268,5.00003,1.0,45.14925,44.36398,4.38631,8.25201,7.93027,5.60437,63.84488,30.81844,6.01676,0,4.44966,5.38911,6,0,3,75
023-11-8847,6.39458,1.0,47.68696,59.52155,5.4934,8.08854,9.59936,4.81936,64.56879,70.61469,4.79879,0,4.65366,6.41057,4,0,0,75
776-11-8950,4.05377,1.0,81.48757,53.69087,2.36322,6.50654,10.04908,7.97757,76.06089,26.30075,5.48274,0,5.70727,6.63201,0,0,1,109
658-50-1918,5.35945,1.0,14.77274,47.55699,5.30478,3.1976,7.14345,5.34264,64.05499,72.53451,5.42451,0,8.81637,3.86795,4,0,1,99
729-36-4396,6.33414,1.0,78.19813,52.42238,8.04737,5.41342,8.99099,7.88271,70.15336,140.29456,5.82347,0,5.5128,5.23202,4,0,1,55
612-13-4113,4.879,1.0,22.61849,49.82355,2.7754,8.30426,6.04248,6.29222,76.48059,63.96171,5.56132,0,4.01499,6.17535,2,0,0,103
519-58-4000,6.28432,1.0,89.81177,48.57327,6.57403,4.01009,17.41429,7.12607,69.22496,103.44203,5.85972,0,6.36131,8.13393,7,0,0,84
695-69-0468,4.72128,1.0,81.38407,56.60677,4.08392,1.90416,5.02671,6.13849,78.40305,91.94172,7.14993,0,6.75002,6.01754,1,1,2,53
478-47-6771,7.02792,1.0,82.49888,42.08218,7.31362,4.32921,6.26664,6.97618,74.11111,88.76083,7.06773,0,7.01108,6.38663,2,0,1,26
513-54-5237,6.9139,1.0,82.32593,66.4237,7.01737,4.59241,8.6347,6.94048,69.08119,58.85135,7.68457,0,7.05647,3.9182,1,1,1,94
782-80-6229,7.21508,0.0,79.04963,79.35453,7.94291,5.0465,,5.97261,60.73142,102.50024,6.55569,0,5.57921,7.27034,0,0,3,86
722-30-9334,5.79025,0.0,72.82938,51.22154,5.19942,3.83762,18.35993,6.18231,75.54919,128.66545,7.10666,0,7.28392,8.06573,0,0,3,55
597-39-3230,4.32551,0.0,79.42618,55.57182,4.18338,6.67979,5.85438,5.26181,75.77008,133.39454,6.87091,0,7.11643,5.76034,5,1,1,18
482-93-2029,4.10871,1.0,66.6341,41.45414,4.24643,5.47037,8.78843,9.43735,65.6949,7.50496,6.31759,1,5.43573,5.15941,7,0,1,35
885-18-6973,5.47821,1.0,67.77983,38.96877,3.36121,7.06125,9.41704,7.18163,82.87157,34.49077,5.67976,0,5.14331,6.17149,3,1,4,40
716-41-4228,6.68855,0.0,86.65653,72.04398,5.71971,4.22324,5.22894,5.92024,78.79927,-22.71886,5.18691,0,6.9387,4.98611,7,1,1,57
450-19-1211,6.7823,1.0,49.99,54.36691,6.31566,4.29437,6.8479,7.99131,71.91894,74.44439,5.00933,0,4.71458,4.43089,2,1,0,80
634-25-1480,5.48846,0.0,88.03813,48.63458,4.75351,5.15951,10.85701,6.6541,73.31318,49.29698,6.57305,0,6.75651,6.05768,7,0,3,111
205-68-1073,6.14255,1.0,87.61095,57.33073,7.80633,5.38459,4.11922,7.53196,71.32778,85.45327,4.55967,0,6.68027,5.6818,2,0,0,16
622-38-7986,6.72552,1.0,87.22705,44.91878,5.94403,7.26601,11.52076,5.09778,67.56233,56.46071,6.4566,0,5.989,6.60986,4,0,1,98
882-28-9409,5.38076,0.0,86.74331,41.95113,6.49725,4.14872,6.49208,5.452,73.53075,75.99285,5.36366,0,5.90411,6.65794,4,0,0,52
552-51-3394,6.60969,0.0,59.18124,58.34725,4.64963,7.00481,9.49077,4.97229,66.15824,64.12957,5.11146,0,7.76362,5.26267,0,0,0,34
411-25-7239,5.54783,1.0,63.95306,45.87912,4.58685,5.85584,5.2116,8.296,81.45854,92.21512,5.59765,0,5.10386,5.47357,1,1,0,93
867-49-5278,5.77191,0.0,70.21165,41.54864,3.87788,6.06244,6.41055,6.17044,72.19771,102.44544,6.90898,1,7.2597,3.96086,6,1,0,107
673-17-3858,6.9462,1.0,5.92213,37.69538,3.95167,7.3464,12.53695,6.88815,64.40392,86.09766,3.83811,0,3.46051,6.60752,4,1,2,6
667-83-6278,4.66412,1.0,86.62229,70.07602,4.28421,7.63289,10.0775,5.49389,72.51119,65.93225,4.68891,1,5.88942,5.79428,5,0,0,13
193-26-6582,6.50913,0.0,34.48007,64.99586,5.8051,8.00129,9.3368,5.25978,71.65104,52.95617,5.80108,0,4.32833,5.20542,7,0,0,86
266-48-6388,4.96818,1.0,11.5304,77.20724,4.63359,3.182,5.40659,5.33286,82.86862,27.66609,4.83346,0,9.26256,5.71119,6,1,1,86
126-07-4230,5.8272,0.0,54.49958,41.1099,4.64722,2.26802,6.31172,7.4909,76.50397,35.8412,6.91575,1,7.76834,5.58127,5,1,0,28
662-72-5586,5.32637,1.0,78.49753,40.4569,5.7182,3.56102,9.12855,6.2238,76.24271,115.33621,3.27094,0,6.88393,5.74335,2,1,0,41
869-37-9317,4.17292,1.0,12.14135,65.64402,7.367,5.50671,6.58756,6.26403,72.07874,11.75282,7.61487,1,9.31506,6.81312,6,1,0,20
051-25-0779,5.08828,0.0,78.58958,51.49548,4.16386,3.38591,8.59471,7.92531,71.21018,82.87403,5.46188,1,6.97044,5.00542,6,0,0,55
544-53-8746,6.6197,1.0,32.72641,20.04158,4.93534,6.15395,6.08418,8.50556,67.96795,68.72421,6.23456,0,4.21754,6.73216,5,0,1,8
759-07-2712,7.91875,0.0,87.00572,44.26599,4.90387,3.65492,3.42009,8.15499,76.61323,80.75602,6.35771,0,6.27856,4.26907,5,1,0,36
036-97-9713,4.9819,1.0,55.74209,55.21152,9.23889,6.60709,3.95554,7.54294,76.69665,95.7606,6.08871,0,7.60238,6.1614,3,0,2,36
619-58-0981,5.88841,0.0,74.50021,54.38271,3.45969,5.53661,14.00448,5.65306,59.46887,76.05099,6.76291,1,7.1307,6.748,1,0,1,22
550-04-7777,5.00162,1.0,94.06805,52.5186,3.66143,5.88154,8.94053,7.59626,73.25191,63.07269,6.00778,0,6.06011,6.75569,2,0,1,74
247-34-2874,5.85748,0.0,89.40489,78.97745,5.20227,7.39589,17.02185,3.54641,66.07424,7.77087,7.2043,0,6.37609,7.67194,2,0,0,6
540-04-5992,7.45509,1.0,30.88427,75.67224,4.20683,5.54535,12.45572,9.80263,84.93123,64.88707,5.46177,0,4.09571,6.87645,3,1,0,106
643-18-0304,4.97104,1.0,70.0926,73.15428,8.25583,5.33742,7.81755,7.43226,67.83757,64.25981,6.45351,1,7.31977,5.83533,3,0,1,112
474-38-4743,7.27994,1.0,43.86947,61.57495,4.51466,6.30807,10.76088,8.23162,64.39173,4.78496,6.6026,0,4.50682,5.5616,3,1,0,52
032-57-2340,4.31027,1.0,87.94111,39.97714,,4.35635,7.4949,7.44026,66.72839,73.81731,3.99774,0,6.07597,5.92806,2,1,1,87
004-28-3072,5.52424,1.0,73.29265,60.36041,3.85014,6.64358,10.30827,7.54218,80.56186,103.68778,6.36696,0,5.25894,6.05915,0,0,0,90
872-17-0737,6.43468,0.0,66.27495,48.06037,4.25179,5.85588,9.41116,6.36408,76.39592,71.13723,6.71171,0,7.25892,5.03918,1,1,0,8
017-41-7001,5.96787,1.0,22.98248,42.32282,3.43273,8.47819,6.77348,5.82491,64.93909,24.28545,4.88224,0,4.11739,4.60417,6,0,0,8
807-89-4202,6.44596,1.0,36.72519,51.07624,7.76279,5.39738,11.61865,6.68169,81.21613,63.16183,5.99298,0,8.175,6.54137,1,0,1,113
785-34-2471,5.35074,0.0,51.97958,54.27235,3.04755,5.67452,10.56171,7.49881,78.50508,73.58799,6.98547,1,7.80488,6.56386,2,1,3,72
779-11-4087,5.50755,1.0,46.43249,26.7494,4.11421,6.90967,9.5342,7.10043,57.44337,79.82538,6.59855,0,4.43965,5.56673,0,0,1,94
461-64-1229,4.71225,1.0,85.86319,61.44588,6.32148,3.81841,7.82545,7.27336,81.86016,48.48318,5.82271,0,5.70019,5.5364,3,1,4,86
717-93-6964,6.51322,1.0,88.51612,44.28217,4.61748,,11.02864,6.39872,73.6437,28.07111,5.09388,0,6.69024,5.6475,0,1,3,18
111-19-5403,7.06761,1.0,58.59688,56.85146,6.47694,7.41621,7.01146,5.19397,72.49127,20.41668,,0,4.88668,4.71299,0,1,1,114
820-39-9434,5.64937,0.0,76.57406,38.90917,4.20368,1.22059,20.42749,8.82907,67.14736,6.79168,6.18451,1,6.92051,8.09217,4,0,0,116
740-96-2995,5.95471,1.0,29.72342,47.50301,5.75781,4.54136,8.1407,6.18366,68.63192,71.07186,5.31217,0,8.40514,5.58565,1,0,1,22
834-52-2889,6.54237,1.0,43.38293,74.8923,5.97259,8.25826,13.47823,6.81849,66.70858,36.34115,5.64552,0,1.85685,5.5501,3,0,0,59
671-13-9634,5.3292,1.0,76.78796,33.69153,4.86278,4.93953,7.30425,9.34108,72.98988,66.84787,6.75361,1,5.56452,4.22969,6,0,0,115
158-86-8397,5.94402,0.0,26.53558,35.62431,4.43314,7.43301,4.00583,4.7722,75.70122,40.79912,4.43669,0,8.36525,6.1085,6,0,1,78
036-48-3588,4.24624,1.0,33.1402,57.48047,3.50215,7.17538,11.35588,7.46396,63.78136,43.14917,6.36604,0,4.27842,7.00459,0,1,0,64
652-99-0927,7.47883,1.0,82.92838,44.99434,7.33254,4.63615,8.93732,7.31855,67.16177,45.05678,6.25311,1,6.46088,7.12885,0,0,1,105
311-48-9552,5.66688,0.0,51.04214,54.13976,4.79605,5.43381,4.80521,6.09158,64.84587,18.05702,3.26832,0,7.83015,3.8986,5,0,0,22
029-09-1329,6.60978,1.0,82.88929,37.36066,7.73062,6.36171,17.41454,7.70168,82.40565,116.57505,5.70569,1,7.00159,8.0773,5,0,1,16
759-10-7890,6.42983,1.0,74.98341,45.72866,5.92883,4.0612,20.33703,9.97784,71.42114,136.25842,4.76093,0,5.50558,7.70055,7,0,4,74
749-47-5304,6.10338,1.0,72.77175,43.16781,6.10965,5.96025,9.49599,7.62872,66.85402,24.50225,4.88157,1,5.25995,5.99585,7,1,0,108
220-58-8894,5.46778,1.0,83.39072,55.29286,3.69673,4.75124,11.12985,10.03679,58.38973,37.0504,6.858,0,5.71565,6.44452,1,0,4,14
494-07-3035,6.54156,0.0,59.92897,43.39538,3.40307,5.71743,6.68831,6.22692,74.2505,71.23209,6.2007,0,7.71274,5.35558,5,0,3,111
